Close,Volume,Tradecount,Volume USDT,sma_7,volatility_7,ema_14,rsi_14,target
148.28,90638.82249,51011,13496062.2759088,144.63000000000002,12.453683524697057,154.94145154626534,37.27415692311871,161.49
161.49,92515.29686,49748,14589621.4703776,149.81857142857143,10.389774506007928,155.8147137945171,44.68864136730382,159.63
159.63,76565.21628,40116,12069558.8341741,152.48000000000002,10.137381318663028,156.32348045209562,47.57544554054347,212.25
212.25,734010.6511,274802,144508206.8909185,163.20000000000002,22.918152194275596,163.7811352071587,60.38668294599823,220.64
220.64,676400.69461,285935,150844274.5377131,174.3814285714286,29.273834977428123,171.36300926962284,68.02698330891737,228.08
228.08,408040.45123,183771,90688669.0492849,183.5742857142857,34.9291372434449,178.92587300781685,73.07765477790306,228.0
228.0,190064.55131,88178,43303634.0217707,194.05285714285714,35.79733310098448,185.46953859390172,68.77217744670317,213.66
213.66,302164.90588,134218,66870686.0898543,203.39285714285714,29.909114393600934,189.22849014326803,68.34389111703237,221.44
221.44,171716.19683,83172,37779444.7049656,211.95714285714283,23.88776445120334,193.5235793147414,78.76994140948432,228.51
228.51,534334.84146,198469,128317944.018186,221.79714285714286,6.853706331334503,198.18864361734506,77.59696571203078,209.6
209.6,493443.00002,174112,106976453.0927831,221.41857142857143,7.5106467288575365,199.71021665779156,70.84124493707935,192.61
192.61,396496.5489,152795,80299085.5945632,217.41428571428568,13.263649393665329,198.76348936570764,63.54177418013564,206.4
206.4,427034.15419,168771,85820511.9191345,214.31714285714287,12.883822820738162,199.78172036708395,61.99066561080583,206.5
206.5,326443.09261,118056,67239268.0124955,211.24571428571429,11.574460184881678,200.67751354083535,65.34477114633444,217.78
217.78,314689.26189,98439,66459733.7292181,211.8342857142857,11.819841873085467,202.95789483263022,69.98734050487307,218.5
218.5,408480.12476,130023,91104241.0586588,211.41428571428574,11.46864690819037,205.03021471527828,67.66436792897593,214.6
214.6,248945.78729,80132,54293702.4471469,209.42714285714283,8.938897609670503,206.30620700164002,66.81965035508779,201.86
201.86,185588.08799,64499,39526352.1311294,208.32142857142858,9.381692151154294,205.71337097975837,45.794538645482554,209.17
