Close,Volume,Tradecount,Volume USDT,sma_7,volatility_7,ema_14,rsi_14,target
5760.02,1528.996462,9153,8701914.79553535,5432.067142857143,450.5827519155745,5095.737635453616,83.64884709449639,5595.0
5595.0,1429.869376,9755,8041662.31881055,5548.058571428572,348.6420470639698,5162.315286670752,79.94444495851019,5512.06
5512.06,2317.804373,14824,12456909.97604373,5646.72,149.70857011764517,5208.953583045627,80.6385944099718,5683.9
5683.9,1881.722107,11553,10609368.77338359,5682.9914285714285,115.23990489824108,5272.286442544707,81.40774697214732,6010.01
6010.01,1972.97722,11656,11486552.1888066,5734.424285714286,166.84095928530718,5370.658563161565,83.29012290855246,6024.97
6024.97,1664.307693,10182,10114821.44026351,5756.564285714287,195.6284429607353,5457.906990404033,83.02118541998847,5950.02
5950.02,1362.092216,8846,8035415.37335629,5790.854285714287,206.82047237940893,5523.526557429051,78.68296778730196,5915.93
5915.93,1812.557715,10736,10607190.98072695,5813.127142857143,211.29318759442623,5575.850125574326,76.0042560835562,5477.03
5477.03,2580.418767,13075,14564495.85056032,5796.274285714286,234.96899588791555,5562.673430251265,63.31602524918762,5689.99
5689.99,2282.813205,12026,12544847.89154201,5821.692857142858,207.0661878654911,5579.649730570978,65.6195597265556,5861.77
5861.77,1972.965882,11429,11417126.63602561,5847.102857142857,198.05641710670963,5617.267221580126,59.211800445915756,5768.83
5768.83,1403.706416,8305,8167069.73635031,5812.648571428572,185.57850292429603,5637.476269516249,52.68099202919254,5719.64
5719.64,1276.754412,8556,7308076.01911184,5769.03,161.7036545660104,5648.431751879043,46.32523639785049,6169.98
6169.98,1804.778173,10651,10620967.62459168,5800.452857142857,215.2441180547024,5717.973269347252,59.84546527778235,6120.5
6120.5,1473.687043,9027,9030219.28673499,5829.677142857143,245.321888255302,5771.644671351842,57.717404920555055,6463.0
6463.0,1511.774925,12503,9487640.8400991,5970.53,288.3742116301986,5863.827125279653,67.2703320592346,6753.98
6753.98,1675.615188,16775,10951171.07254041,6122.528571428572,381.29698977869236,5982.516120699358,72.82085356980397,7019.98
7019.98,2503.610803,20222,17369001.33091877,6287.987142857142,486.16057507489325,6120.846603023648,73.72992098827822,7115.04
7115.04,1891.497592,15375,13614451.74654126,6480.302857142857,512.1372830831781,6253.407354658713,71.38108338228527,7357.09
7357.09,1399.191767,13395,10064538.39659038,6714.2242857142855,479.7257287192862,6400.566610904475,73.69291587577607,7345.01
7345.01,1207.83233,11090,9000403.86573288,6882.085714285715,462.8295599122695,6526.493560613845,75.37868137053084,6960.12
6960.12,1763.019261,13525,12673524.6216398,7002.0314285714285,319.01800839602635,6584.310882570486,66.84639306395317,7064.04
7064.04,1440.259494,13132,10173272.33780804,7087.894285714286,213.0407270811232,6648.275209179341,78.70680851688019,7303.0
7303.0,2822.298802,24381,20491286.19840822,7166.325714285714,165.34277706808834,6735.57237345936,78.90522760094433,7079.99
7079.99,1913.398308,13818,13798534.34721742,7174.898571428572,157.87744924772684,6781.494963246841,71.43696734000227,6506.98
